id,created_at,text
978438133745422337,2018-03-27 01:06:44,"In the U.S., a trial without a jury is known as what?
1) Blank trial
2) Bench trial ✓
3) Mistrial"
978437830698569729,2018-03-27 01:05:31,"Which of these is a common type of node in the human body?
1) Nymph
2) Lymph ✓
3) Dymph"
978437675299598336,2018-03-27 01:04:54,"What hairstyle is named for a part of an animal?
1) Horseholder
2) Bowl cut
3) Ponytail ✓"
978437524266868738,2018-03-27 01:04:18,"What type of card is typically used to make purchases at stores?
1) Credit ✓
2) Blockbuster
3) Birthday"
978349000335282176,2018-03-26 19:12:33,"The stage name “Chubby Checker” was selected in homage to the performer of what song?
1) Blueberry Hill ✓
2) Roll O… https://t.co/fkMjjrumWb"
978348722823270405,2018-03-26 19:11:27,"The first U.S. hotel to offer room service is now part of what hospitality chain?
1) Hilton ✓
2) Four Seasons
3) Starwood"
978348550827495430,2018-03-26 19:10:46,"Amtrak trains do NOT stop in which of these places?
1) Glacier National Park
2) Langley, VA ✓
3) Niagara Falls"
978348378676396037,2018-03-26 19:10:04,"The payment company Square has a board member who runs what fast food chain?
1) Shake Shack ✓
2) Five Guys
3) In-N-Out"
978348144541995009,2018-03-26 19:09:09,"Which of these countries built a city shaped like a First Lady's facial profile?
1) Argentina ✓
2) France
3) North Korea"
978347971166330881,2018-03-26 19:08:27,"Which of these films would be considered a “Pygmalion” story?
1) Romeo + Juliet
2) She’s the Man
3) She’s All That ✓"
978347780061220864,2018-03-26 19:07:42,"Which of these is an acronym used to remember the mathematical order of operations?
1) EMPADS
2) SADMEP
3) PEMDAS ✓"
978347611827601410,2018-03-26 19:07:02,"In which type of exercise class would you most likely use a reformer?
1) Zumba
2) Pilates ✓
3) Spin"
978347451814948864,2018-03-26 19:06:23,"“Bollywood” is a portmanteau of what city and Hollywood?
1) Bombay ✓
2) Boca Raton
3) Boston"
978347256427499522,2018-03-26 19:05:37,"The word “fortnight” literally means what?
1) Nighttime battle
2) Tomorrow night
3) Two weeks ✓"
978347085492875266,2018-03-26 19:04:56,"A common type of hair tie covered in fabric is known as what?
1) Scrunchie ✓
2) Munchie
3) Lunchie"
978346952512475137,2018-03-26 19:04:24,"Trees often grow from what?
1) AstroTurf
2) Seeds ✓
3) Peanut butter"
978080630935302144,2018-03-26 01:26:08,"Which two U.S. states' capitals are located the farthest apart from each other?
1) Florida / Maine ✓
2) New Mexico… https://t.co/YZwVyiXLmS"
978080351632445442,2018-03-26 01:25:02,"Which of these major Hollywood films was shot in Toronto?
1) L.A. Confidential
2) Gangs of New York
3) Chicago ✓"
978079993396891648,2018-03-26 01:23:36,"In 2017, what publication revived the first U.S. newspaper written and edited by women?
1) Chicago Tribune
2) New Y… https://t.co/VVWLzHOLC6"
978079768330559488,2018-03-26 01:22:43,"Facebook's first logo featured the actor who played which of these characters in a film?
1) Tony Stark
2) Cameron W… https://t.co/ccBUAAWS9E"
978079515619549186,2018-03-26 01:21:43,"The element lutetium gets its name from an old name for what European city?
1) London
2) Paris ✓
3) Helsinki"
978079276418387970,2018-03-26 01:20:45,"Which university’s marching band has a giant instrument that used to be radioactive?
1) U of Chicago
2) Purdue
3) U of Texas ✓"
978079030879686656,2018-03-26 01:19:47,"Which of these was inducted into the National Toy Hall of Fame first?
1) Wiffle ball
2) Game Boy ✓
3) Rubik’s Cube"
978078790776705024,2018-03-26 01:18:50,"Which of these vice presidents served under a president carved on Mount Rushmore?
1) Henry Wallace
2) Hannibal Hamlin ✓
3) Elbridge Gerry"
978078572807184384,2018-03-26 01:17:58,"Which of these ’80s movies earned an Oscar nomination?
1) The Karate Kid ✓
2) Risky Business
3) The Breakfast Club"
978078402354835456,2018-03-26 01:17:17,"In his first-ever video game appearance, Mario had what profession?
1) Chef
2) Carpenter ✓
3) Plumber"
978078214626127872,2018-03-26 01:16:32,"Which of these terms is a common bicycle part?
1) Lawyer lips ✓
2) Fireman fingers
3) Trainer toes"
978078050045825024,2018-03-26 01:15:53,"In which of these would you most likely find a wet cell battery?
1) TV remote control
2) Laptop computer
3) Cellphone tower ✓"
978077849121902592,2018-03-26 01:15:05,"The dinosaur genus Zuul gets its name from what film franchise?
1) Jurassic Park
2) The Land Before Time
3) Ghostbusters ✓"
978077548247769089,2018-03-26 01:13:53,"The author of “Chitty Chitty Bang Bang” also created what literary character?
1) Mary Poppins
2) Winnie the Pooh
3) James Bond ✓"
978077335370043392,2018-03-26 01:13:03,"What do camels primarily store in their humps?
1) Fat ✓
2) Water
3) Salt"
978077173717356545,2018-03-26 01:12:24,"By definition, a skinflint is someone who does NOT like doing what?
1) Wearing clothes
2) Spending money ✓
3) Speaking in public"
978076965319176192,2018-03-26 01:11:34,"What fashion brand's logo depicts a woman famous for her fierce appearance?
1) Versace ✓
2) Chanel
3) Gucci"
978076790840266753,2018-03-26 01:10:53,"Neapolitan ice cream gets its name from a city in what country?
1) Italy ✓
2) Germany
3) Canada"
978076622136991745,2018-03-26 01:10:13,"A popular board game is titled “Chutes and” what?
1) Leopards
2) Ladders ✓
3) Lawyers"
978076312916189184,2018-03-26 01:08:59,"What is the predominant keyboard layout in North America?
1) QWERTY ✓
2) FLIRTY
3) THRIVING"
978076111669284864,2018-03-26 01:08:11,"In an old legend, what did Arthur pull out of a stone to become king?
1) Sword ✓
2) Bird's nest
3) Fat stacks"
977715437868810241,2018-03-25 01:15:00,"Herman Melville dedicated “Moby-Dick” to the author of what other classic work?
1) Twice-Told Tales ✓
2) Paul Rever… https://t.co/dGIuxH7S3y"
977715033286246401,2018-03-25 01:13:23,"Which of these chemical elements gets its name from a mythical creature?
1) Hassium
2) Xenon
3) Cobalt ✓"
977714821335568386,2018-03-25 01:12:33,"The luna moth lives its entire adult life without doing what?
1) Mating
2) Eating ✓
3) Flying"
977714577344483328,2018-03-25 01:11:34,"Aside from Walt Disney, the most Oscar-nominated person in history is known for what?
1) Visual effects
2) Costume design
3) Composing ✓"
977714349522542592,2018-03-25 01:10:40,"In the popular Asian sport sepak takraw, players strike the ball with what?
1) Feet ✓
2) Hands
3) Sticks"
977714163970699265,2018-03-25 01:09:56,"What flavor of cream filled the first Twinkies?
1) Vanilla
2) Banana ✓
3) Peanut butter"
977714001781063680,2018-03-25 01:09:17,"A 2014 online gag convinced some people to recharge their iPhones by doing what?
1) Microwaving them ✓
2) Plugging… https://t.co/l3M70SKcPW"
977713728455094272,2018-03-25 01:08:12,"The Greek names of the two moons of Mars literally translate to what?
1) Mother and Daughter
2) Destiny and Promise
3) Fear and Panic ✓"
977713513580892161,2018-03-25 01:07:21,"Which of these poker hands typically beats the other two?
1) Straight
2) Flush
3) Full house ✓"
977713319401394176,2018-03-25 01:06:35,"Which of these animals is classified as an arachnid?
1) Wolf spider ✓
2) Vampire bat
3) Seahorse"
977713038643073025,2018-03-25 01:05:28,"Which of these is most often worn between feet and shoes?
1) Paper towels
2) Socks ✓
3) More shoes"
977712864143335424,2018-03-25 01:04:46,"What was Neil Armstrong’s most famous achievement?
1) Learning French
2) Eating 14 cupcakes
3) Walking on the moon ✓"
977352835066224640,2018-03-24 01:14:08,"Which of these events traditionally occurs on the Tuesday after Easter in Tobago?
1) Goat race ✓
2) Rabbit jumping… https://t.co/mirtzCta3F"
977352376440016896,2018-03-24 01:12:19,"A photo of Meryl Streep yelling through her hands was taken at what 2015 awards show?
1) Oscars
2) Golden Globes
3) SAG Awards ✓"
977352202959441920,2018-03-24 01:11:38,"The mockingbird is NOT the state bird of which of these states?
1) Texas
2) Arkansas
3) Alabama ✓"
977352034759401472,2018-03-24 01:10:58,"Which of these courtroom TV shows debuted in the 1950s?
1) America's Court
2) Divorce Court ✓
3) The People's Court"
977351871588421633,2018-03-24 01:10:19,"The capital of which state is also the French form of the name Peter?
1) Wyoming
2) North Dakota
3) South Dakota ✓"
977351669888503808,2018-03-24 01:09:31,"The CEO of what tech company turned heads in 2013 by buying a funeral home?
1) Tesla
2) Airbnb
3) Yahoo ✓"
977351424597139456,2018-03-24 01:08:32,"Which work by Roald Dahl was adapted into a 3-act opera in 1998?
1) Matilda
2) James &amp; the Giant Peach
3) The Fantastic Mr. Fox ✓"
977351154882547712,2018-03-24 01:07:28,"The cooking method “al pastor” came to Mexico from what country?
1) El Salvador
2) Spain
3) Lebanon ✓"
977350944332632065,2018-03-24 01:06:38,"Which of these words means “in three pieces?”
1) Tripartite ✓
2) Troglodyte
3) Terracotta"
977350761658114048,2018-03-24 01:05:54,"Which of these is a common breed of dog?
1) Marmite
2) Malamute ✓
3) Merman"
977350567671541760,2018-03-24 01:05:08,"What is glass primarily made of?
1) The film formed on gravy
2) Bubble wrap
3) Sand ✓"
977350398544678912,2018-03-24 01:04:27,"A unicorn typically has one what on its head?
1) Horn ✓
2) Mustache
3) Nacho hat"
977261982234632192,2018-03-23 19:13:07,"Which city did Mary-Kate and Ashley Olsen NOT travel to in their straight-to-video oeuvre?
1) Sydney
2) Salt Lake City
3) Milan ✓"
977261660057604096,2018-03-23 19:11:51,"Which news anchor claims he once got into a minor car crash with a U.S. president?
1) Geraldo Rivera
2) Larry King ✓
3) Dan Rather"
977261497385701376,2018-03-23 19:11:12,"Which sauce did chef Marie-Antoine Carême’s name as one of his original “mothers”?
1) Béchamel ✓
2) Hollandaise
3) Tomato"
977261337079439360,2018-03-23 19:10:34,"Which of these was NOT invented by the same company as the other two?
1) Nexcare Blister Bandages
2) Band-Aid ✓
3) Ace bandages"
977261162248200192,2018-03-23 19:09:52,"The composer for the “South Park” movie also provided music for which film?
1) Minions
2) Hairspray ✓
3) BASEketball"
977260947130716160,2018-03-23 19:09:01,"Which of these legendary pieces of furniture was designed by a married couple?
1) La-Z-Boy
2) Eames Lounge Chair ✓
3) Aeron chair"
977260769875255297,2018-03-23 19:08:18,"What did Darwin consider “one of the most wonderful” plants in the world?
1) Weeping willow
2) Bird of paradise
3) Venus flytrap ✓"
977260535858323456,2018-03-23 19:07:23,"Which of these is a distinctly Tibetan form of greeting?
1) Slow nod
2) Touching foreheads
3) Sticking out your tongue ✓"
977260353502564353,2018-03-23 19:06:39,"What is the official name of the large structure in the center of Chicago's Millennium Park?
1) Chicago Bean
2) Sil… https://t.co/5q5ZSCgZDi"
977260188896985090,2018-03-23 19:06:00,"What kitchen appliance is typically used to brown slices of bread?
1) Toaster ✓
2) Immersion blender
3) French press"
977260011775766530,2018-03-23 19:05:18,"In “Mister Rogers' Neighborhood,” what was Mr. Rogers’ first name?
1) Agamemnon
2) Fred ✓
3) Frodger"
977259836139294722,2018-03-23 19:04:36,"Which of these activities is considered a form of aerobic exercise?
1) Napping
2) Jogging ✓
3) Tweeting"
976990261241839617,2018-03-23 01:13:24,"Which of these movies was its director's feature film debut?
1) Being John Malkovich ✓
2) Jaws
3) Moonlight"
976989896786227200,2018-03-23 01:11:57,"How many U.S. states allow common law marriage?
1) All of them
2) None of them
3) Some of them ✓"
976989698722881536,2018-03-23 01:11:10,"Which of these countries has outlawed beauty pageants for kids?
1) Canada
2) Finland
3) France ✓"
976989523270922240,2018-03-23 01:10:28,"Which singer launched the tape recorder revolution in America?
1) Bing Crosby ✓
2) Frank Sinatra
3) Tony Bennett"
976989300947636226,2018-03-23 01:09:35,"In towns like Edinburgh and Glasgow, homes traditionally have red doors to signify what?
1) Paid off mortgage ✓
2)… https://t.co/AU5Bl1YVMF"
976989117618761728,2018-03-23 01:08:51,"Which of these awards has NOT been won by a U.S. First Lady?
1) Emmy
2) Grammy
3) Oscar ✓"
976988938647859201,2018-03-23 01:08:09,"In 1534, why did England’s king appoint himself “Supreme Head” of his country’s church?
1) Avoid prison
2) End his… https://t.co/izewWrdkv1"
976988628646793216,2018-03-23 01:06:55,"The “Streisand effect” describes when an attempt at what backfires?
1) Career comeback
2) Restricting alimony
3) Privacy ✓"
976988442721529856,2018-03-23 01:06:10,"The Chunnel connects what two countries?
1) Italy / Sweden
2) Canada / Mexico
3) England / France ✓"
976988276203704321,2018-03-23 01:05:31,"What color was the original Livestrong bracelet?
1) Yellow ✓
2) Green
3) Purple"
976988065121087489,2018-03-23 01:04:40,"In order to legally drive in the U.S., which of these do you need?
1) Specially trained parrot
2) Spinning rims
3) License ✓"
976987914151309312,2018-03-23 01:04:04,"The container that children traditionally use to collect change is known as what?
1) Piggy bank ✓
2) Doggy zone
3) Horsey place"
976899477608034304,2018-03-22 19:12:40,"The author of “Treasure Island” also once wrote about the namesake of what cheese?
1) Gorgonzola
2) Roquefort
3) Monterey Jack ✓"
976899197218775040,2018-03-22 19:11:33,"Which of these legendary artifacts was found in the Nile Delta?
1) Rosetta Stone ✓
2) Elgin Marbles
3) Nefertiti Bust"
976899045347266560,2018-03-22 19:10:56,"The first YouTube Music Awards were co-hosted by the star of what film?
1) Rushmore ✓
2) San Andreas
3) Hancock"
976898881966493697,2018-03-22 19:10:18,"Which plant is considered customary in an English royal wedding bouquet?
1) Myrtle ✓
2) Baby’s-breath
3) Roses"
976898702492295170,2018-03-22 19:09:35,"Ardrey Kell High School in Charlotte, North Carolina played a major role in what meme?
1) Water bottle flipping ✓
2… https://t.co/FKgkQCz5QQ"
976898501568233472,2018-03-22 19:08:47,"Which of these classic Cajun dishes was invented first?
1) Bananas Foster
2) Oysters Rockefeller ✓
3) Muffuletta"
976898352699904001,2018-03-22 19:08:11,"The title of the rock record “Steal This Album!” references a controversial work by whom?
1) Abbie Hoffman ✓
2) Jack Kerouac
3) Karl Marx"
976898112181727232,2018-03-22 19:07:14,"Abraham Lincoln served Illinois as a member of which branch of Congress?
1) Neither
2) House of Representatives ✓
3) Senate"
976897939795738624,2018-03-22 19:06:33,"Which of these classic novels was originally written in English?
1) Madame Bovary
2) Dracula ✓
3) Don Quixote"
976897794425409537,2018-03-22 19:05:58,"The Richter scale is typically used to measure the magnitude of what?
1) Earthquakes ✓
2) Food spiciness
3) Bee stings"
976897649067556865,2018-03-22 19:05:24,"Which of these is an annual car race in Indianapolis?
1) Boss Baby 2
2) Seinfeld 2000
3) Indy 500 ✓"
976897506469695488,2018-03-22 19:04:50,"According to legend, everything King Midas touched turned to what?
1) Ovaltine
2) Gold ✓
3) Funnel cakes"
976627786084429835,2018-03-22 01:13:03,"Which of these musicians once featured in a movie based on “Blue’s Clues”?
1) Ray Charles ✓
2) Paul Simon
3) Ricky Martin"
976627521843290114,2018-03-22 01:12:00,"When written in all caps, which woman’s name is a classification system for moths?
1) Mara
2) Emma
3) Mona ✓"
976627345804222465,2018-03-22 01:11:18,"Which of these products was originally developed for surgical use?
1) Listerine ✓
2) Bengay
3) VapoRub"
976627178606653440,2018-03-22 01:10:38,"The fashion brand Opening Ceremony once put on a play co-written by what actor?
1) Jonah Hill ✓
2) Chloë Sevigny
3) Jesse Eisenberg"
976627009014190082,2018-03-22 01:09:58,"Which of these countries won its independence the soonest after the U.S. did?
1) Mexico
2) Haiti ✓
3) Cuba"
976626849609666560,2018-03-22 01:09:20,"Which of these is NOT a variety of strawberry?
1) Holland Bloom ✓
2) Sweet Charlie
3) Ozark Beauty"
976626644625567749,2018-03-22 01:08:31,"Trailblazing chef Hélène Darroze has her own what?
1) Restaurant in the Louvre
2) U.S. postage stamp
3) Barbie doll ✓"
976626497422315520,2018-03-22 01:07:56,"The title of the Robert Frost poem “Out, Out—” alludes to which Shakespeare play?
1) Romeo and Juliet
2) Macbeth ✓
3) Hamlet"
976626371114958848,2018-03-22 01:07:26,"Which of these professions is most likely to make a horseshoe?
1) Farrier ✓
2) Ophthalmologist
3) Notary"
976626233558601728,2018-03-22 01:06:53,"Parquet is a type of what?
1) Wooden flooring ✓
2) African bird
3) Brand of cream cheese"
976626048631676928,2018-03-22 01:06:09,"In golf, the best score on a single hole is popularly known as what?
1) Golfy surprise
2) Hole in one ✓
3) Self-driving par"
976625913344462848,2018-03-22 01:05:37,"Which of these is a boy wizard created by J.K. Rowling?
1) Wand-a Sykes
2) Harry Potter ✓
3) Waldo Wizardboy"
976537038144049152,2018-03-21 19:12:27,"Which of these is defined as a tautological place name?
1) Lake Tahoe ✓
2) Martha's Vineyard
3) Walla Walla, Washington"
976536737336975360,2018-03-21 19:11:16,"Which of these would be classified using the Aarne-Thompson-Uther system?
1) Meteor showers
2) Aesop's Fables ✓
3) Blood-borne viruses"
976536565496369153,2018-03-21 19:10:35,"The artist behind what 20th-century masterpiece also competed in a World Chess Olympiad?
1) Fountain ✓
2) Christina… https://t.co/iebv0IOjp1"
976536423955402753,2018-03-21 19:10:01,"One of the earliest descriptions of dental floss appears in what landmark of literature?
1) Pride and Prejudice
2) Little Women
3) Ulysses ✓"
976536270934609920,2018-03-21 19:09:24,"What U.S. sports league currently has two different players named Sebastian Aho?
1) NHL ✓
2) MLB
3) NFL"
976536131079671808,2018-03-21 19:08:51,"Which rapper has NOT acted in a Fast &amp; Furious movie?
1) Cam'ron ✓
2) Ja Rule
3) Bow Wow"
976535964007976960,2018-03-21 19:08:11,"Which of these African landmarks is mentioned by name in Toto’s “Africa”?
1) Timbuktu
2) Sahara
3) Serengeti ✓"
976535701293592576,2018-03-21 19:07:09,"Which of these winds is the fastest on the Beaufort Wind Scale?
1) Strong gale
2) Near gale
3) Storm ✓"
976535550533492736,2018-03-21 19:06:33,"In terms of miles traveled, which of these races is the longest?
1) Daytona 500
2) Tour de France ✓
3) Iron Man Triathlon"
976535357880614912,2018-03-21 19:05:47,"What is the zip code for Beverly Hills, California?
1) 10528
2) 90210 ✓
3) 01209"
976535224451522560,2018-03-21 19:05:15,"Smokey the Bear often preaches that only YOU can prevent what?
1) Flash mobs
2) Reply all emails
3) Forest fires ✓"
976535073355915266,2018-03-21 19:04:39,"In the popular rhyme, April showers bring what?
1) CD towers
2) May flowers ✓
3) Kenny Powers"
976265409031737345,2018-03-21 01:13:06,"The New-York Mirror newspaper notably employed which poet?
1) Edgar Allan Poe ✓
2) Walt Whitman
3) Langston Hughes"
976265141577805825,2018-03-21 01:12:02,"Which of these does NOT appear in both the original Pac-Man and Ms. Pac-Man?
1) Banana ✓
2) Apple
3) Strawberry"
976264972169859083,2018-03-21 01:11:22,"Workers throughout Victoria, Australia get a day off every November for what sporting event?
1) Cricket match
2) Horse race ✓
3) Rugby game"
976264749263609856,2018-03-21 01:10:29,"On her first recording, Billie Holiday was accompanied by what jazz legend?
1) Benny Goodman ✓
2) Duke Ellington
3) Count Basie"
976264560020807680,2018-03-21 01:09:43,"Shopping mall staple Gadzooks was purchased by what fellow retailer?
1) Forever 21 ✓
2) Hot Topic
3) Spencer's"
976264347088572417,2018-03-21 01:08:53,"Which of these exotic fruits is named for a local word for “hair”?
1) Durian
2) Rambutan ✓
3) Lychee"
976264190750052352,2018-03-21 01:08:15,"Moore’s Law is a famous observation that concerns what?
1) Expansion of universe
2) Human evolution
3) Computing power ✓"
976263968728797184,2018-03-21 01:07:22,"In which of these sports do competitors often wear jodhpurs?
1) Cricket
2) Polo ✓
3) Jai alai"
976263805264125953,2018-03-21 01:06:43,"The classic book “The Grapes of Wrath” is about a family's journey to what state?
1) Alaska
2) California ✓
3) Hawaii"
976263641975738368,2018-03-21 01:06:05,"By definition, a person who is ambidextrous is able to do what?
1) Use both hands well ✓
2) Speak two languages
3) Whistle"
976263506642329601,2018-03-21 01:05:32,"American folk hero &amp; apple enthusiast John Chapman was known by what nickname?
1) Red Delicious Ricky
2) Johnny App… https://t.co/nQgEXbtty3"
976263371640180736,2018-03-21 01:05:00,"Hydroelectric power generates electricity from what?
1) Killer drum solos
2) Mean tweets
3) Water ✓"
976174652551725056,2018-03-20 19:12:28,"Which of these famous TV judges got their start in criminal court?
1) Greg Mathis
2) Judy Sheindlin
3) Joe Brown ✓"
976174389334040576,2018-03-20 19:11:25,"What distinction does airline Handley Page Transport have?
1) First inflight movie
2) First to serve a meal ✓
3) First to check a bag"
976174213580165120,2018-03-20 19:10:43,"The terms of Amazon's web services contain a clause regarding potential attacks by what?
1) Zombies ✓
2) Google
3) Underage hackers"
976174030188351488,2018-03-20 19:09:59,"Which of these television shows was NOT based on a British series?
1) Say Yes to the Dress ✓
2) Wife Swap
3) Trading Spaces"
976173843306942465,2018-03-20 19:09:15,"Which of these teams won a Stanley Cup before the NHL was founded?
1) Montreal Canadiens ✓
2) Boston Bruins
3) Toronto Maple Leafs"
976173694904143872,2018-03-20 19:08:39,"Which of these people is most likely to have a mutation in their melanocortin-1 receptor?
1) Julianne Moore ✓
2) Jon Hamm
3) Lucy Liu"
976173489127387136,2018-03-20 19:07:50,"Technically, all licensed U.S. dentists are also officially what?
1) Orthodontists
2) Dental surgeons ✓
3) Private practitioners"
976173333241884673,2018-03-20 19:07:13,"What is the official language of the tiny nation between France and Spain?
1) Catalan ✓
2) French
3) Spanish"
976173080673480707,2018-03-20 19:06:13,"What is the name for a word that came directly into English from another language?
1) Theftword
2) Giftword
3) Loanword ✓"
976172927501717506,2018-03-20 19:05:36,"Which of these is the name of an actual room in the White House?
1) China Room ✓
2) Balloon Room
3) Yoga Room"
976172778473906179,2018-03-20 19:05:01,"By definition, what type of singing is usually done without any instrumental accompaniment?
1) Piano recital
2) A c… https://t.co/RcwO5gsFXw"
976172616066195457,2018-03-20 19:04:22,"In the U.S., a massive amount of gold is kept where?
1) Frozen food aisle
2) Fort Knox ✓
3) Louisiana swamplands"
975903618405752832,2018-03-20 01:15:28,"Which of these words is believed to come from a European dice game?
1) Shenanigans
2) Tomfoolery
3) Hijinks ✓"
975903257225826305,2018-03-20 01:14:02,"Which of these is NOT the nickname of a World Darts Champion?
1) Limestone Cowboy
2) Deadly Boomerang
3) Pinpoint King ✓"
975903067148308481,2018-03-20 01:13:17,"In the Bible, which son of Jacob has the same mother as Joseph?
1) Benjamin ✓
2) Levi
3) Simeon"
975902911178866688,2018-03-20 01:12:40,"Once a body of water, which of these regions is now dried out?
1) Aral Sea ✓
2) Caspian Sea
3) Lake Balkhash"
975902748188332032,2018-03-20 01:12:01,"Jane Morgan was a nom de plume for the author of which of these works?
1) Wuthering Heights
2) Last of the Mohicans ✓
3) Jane Eyre"
975902538372403200,2018-03-20 01:11:11,"Which of these long-ago empires originated in North Africa?
1) Carthaginian ✓
2) Ottoman
3) Byzantine"
975902332142673920,2018-03-20 01:10:22,"Which of these dogs falls into the American Kennel Club’s “Working Group”?
1) Golden retriever
2) Collie
3) Boxer ✓"
975902086981406720,2018-03-20 01:09:23,"What phrase completes the old English rhyme that begins, “Something old, something new”?
1) May your love be true
2… https://t.co/0XGvYKJzea"
975901895301746695,2018-03-20 01:08:37,"Which of these basketball terms is also a measurement of computer performance?
1) Flops ✓
2) Dunks
3) Dimes"
975901653256802304,2018-03-20 01:07:40,"Ben &amp; Jerry’s Cherry Garcia flavor is a pun on the lead singer of what band?
1) Grateful Dead ✓
2) Phish
3) Rolling Stones"
975901495827853312,2018-03-20 01:07:02,"Which of these is a popular breakfast item served with maple syrup?
1) English eggie weggies
2) Swedish House Mafia
3) French toast ✓"
975901284963356677,2018-03-20 01:06:12,"The Girl Scouts hold an annual fundraiser by selling what?
1) Bootleg DVDs
2) Stock tips
3) Cookies ✓"
975812484564226052,2018-03-19 19:13:20,"What startup's name came from the co-founder watching a Fellini movie?
1) Vimeo
2) Twilio
3) Etsy ✓"
975812089515307008,2018-03-19 19:11:46,"Which of these is the name of one of the moons of the largest planet in our solar system?
1) Kale ✓
2) Coriander
3) Vega"
975811929003487232,2018-03-19 19:11:08,"Which of these is NOT a breed of duck?
1) Green Marsh ✓
2) Silver Bantam
3) Welsh Harlequin"
975811739710361600,2018-03-19 19:10:23,"Which concept is at the core of a dance style named for Martha Graham?
1) Contraction &amp; release ✓
2) Lock &amp; leap
3) Pointe &amp; step"
975811545866350593,2018-03-19 19:09:36,"Which of these cities was founded two separate times?
1) Rome
2) Zurich
3) Buenos Aires ✓"
975811365783900161,2018-03-19 19:08:53,"An annual holiday at Emory University features students being let out of class by what?
1) Skeleton ✓
2) Peach mascot
3) Male cheerleaders"
975811123172823042,2018-03-19 19:07:56,"“Zen and the Art of Motorcycle Maintenance” gets its name from an earlier book about what?
1) Archery ✓
2) Bicycling
3) Gardening"
975810936912084992,2018-03-19 19:07:11,"The military unit responsible for the Pope’s safety is composed of citizens of what country?
1) Switzerland ✓
2) Italy
3) Vatican City"
975810756900990977,2018-03-19 19:06:28,"Who is the youngest current Supreme Court Justice?
1) Elena Kagan
2) Sonia Sotomayor
3) Neil Gorsuch ✓"
975810586612305920,2018-03-19 19:05:48,"What is a common symptom of a deviated septum?
1) Snoring ✓
2) Hearing loss
3) Rapid heartbeat"
975810419804778498,2018-03-19 19:05:08,"What is the name of the roller coaster feature that takes riders around in a complete circle?
1) Lose-the-hat
2) Lo… https://t.co/sQiXEePGgS"
975810216792150018,2018-03-19 19:04:20,"What meal combines elements of breakfast and lunch?
1) Linner
2) Supsert
3) Brunch ✓"
975544788350111745,2018-03-19 01:29:36,"Which character appears in the Shakespeare play whose title comes first alphabetically?
1) Octavius Caesar
2) Bertram ✓
3) Adriana"
975544116946919424,2018-03-19 01:26:56,"Which of these animals is NOT known for being able to reproduce without a male partner?
1) Komodo dragon
2) Hammerh… https://t.co/5hXpGPCnq7"
975543959282946049,2018-03-19 01:26:19,"Which of these authors has a supermodel granddaughter?
1) Antoine de Saint-Exupéry
2) Maurice Sendak
3) Roald Dahl ✓"
975543776453292033,2018-03-19 01:25:35,"Which of these films does NOT share a name with a NASA space probe?
1) Juno
2) Stardust
3) Prometheus ✓"
975543589777412096,2018-03-19 01:24:51,"Which of these is traditionally a layer in a Nanaimo bar?
1) Ice cream
2) Whipped cream
3) Butter icing ✓"
975543407128072194,2018-03-19 01:24:07,"Which skin mark is most likely to come and go with the seasons?
1) Rhytides
2) Ephelides ✓
3) Lentigines"
975543194107736069,2018-03-19 01:23:16,"Which fashion designer did NOT graduate from the prestigious Central Saint Martins?
1) Riccardo Tisci
2) Zac Posen
3) Olivier Rousteing ✓"
975543008484581376,2018-03-19 01:22:32,"What was the prime reason for the 14th-century leadership crisis in the Catholic church?
1) Rival popes ✓
2) Empero… https://t.co/Qv98kCj4qS"
975542774937374720,2018-03-19 01:21:36,"Which of these is NOT the name of a geographical feature on the Moon?
1) Foaming Sea
2) Sunset Sea ✓
3) Sea of Waves"
975542697644707840,2018-03-19 01:21:18,"Which company is listed on both the Dow Jones Industrial Average and the NASDAQ-100?
1) IBM
2) T-Mobile
3) Intel ✓"
975542399123501056,2018-03-19 01:20:07,"The first flag of which state contained the Latin for “don’t touch me”?
1) Delaware
2) South Carolina
3) Alabama ✓"
975541983648403456,2018-03-19 01:18:28,"Which of these was NOT a phone made by BlackBerry?
1) Electron
2) Atom ✓
3) Quark"
975541690860756992,2018-03-19 01:17:18,"Which of these monuments lends its name to a common domestic chicken breed?
1) The Alamo
2) Plymouth Rock ✓
3) Lincoln Memorial"
975541527308062723,2018-03-19 01:16:39,"In the U.S., light intensity is often measured with a unit named what?
1) Hand-lamp
2) Foot-candle ✓
3) Head-torch"
975541361331056640,2018-03-19 01:15:59,"The Marvin Gaye hit “What’s Going On” featured backup vocals by members of what team?
1) Kansas City Chiefs
2) Detr… https://t.co/vpkJgJXJnF"
975541158737739776,2018-03-19 01:15:11,"The defunct channel Court TV briefly owned what popular website?
1) The Smoking Gun ✓
2) https://t.co/2LZEqJvVj0
3) SCOTUSblog"
975540912410578944,2018-03-19 01:14:12,"What is the only U.S. state home to two Ivy League schools?
1) New York ✓
2) Massachusetts
3) Pennsylvania"
975540671993057281,2018-03-19 01:13:15,"What traditional stew inspired the 1930s invention of the slow cooker?
1) Gumbo
2) Goulash
3) Cholent ✓"
975540461392850945,2018-03-19 01:12:25,"In the tech world, the acronym “IoT” typically stands for what?
1) Internet-Only Telephone
2) In/Out Transfer
3) Internet of Things ✓"
